FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,DATE_CREATED,DATE_EDITED
1516971,Lake Bronson,Lake,WA,53,Snohomish,061,475544N,1214727W,47.9290201,-121.7909695,212,696,09/10/1979,05/21/2019
1516981,Brown Lake,Lake,WA,53,Okanogan,047,482755N,1193728W,48.4652891,-119.6243696,480,1575,09/10/1979,05/08/2019
1516989,Brownie Lake,Lake,WA,53,Pend Oreille,051,482520N,1172012W,48.4221736,-117.3366682,730,2395,09/10/1979,05/08/2019
1516993,Browns Lake,Lake,WA,53,Stevens,065,481408N,1174837W,48.2356193,-117.8101518,622,2041,09/10/1979,05/03/2019
1516994,Browns Lake,Lake,WA,53,Pend Oreille,051,483937N,1172628W,48.660384,-117.4412384,954,3130,09/10/1979,05/08/2019
1517018,Lake Bryant,Lake,WA,53,Lewis,041,462856N,1222512W,46.4823541,-122.4200743,525,1722,09/10/1979,04/02/2019
1517035,Buck Lake,Lake,WA,53,Yakima,077,464608N,1212549W,46.7689732,-121.4302094,1425,4675,09/10/1979,03/19/2019
1517036,Buck Lake,Lake,WA,53,Yakima,077,464838N,1211022W,46.8106013,-121.1727288,1450,4757,09/10/1979,03/19/2019
1517037,Buck Lake,Lake,WA,53,Jefferson,031,474001N,1232045W,47.6669641,-123.3457773,1531,5023,09/10/1979,05/17/2019
1517038,Buck Lake,Lake,WA,53,Stevens,065,481542N,1174946W,48.2616855,-117.8295647,863,2831,09/10/1979,05/03/2019
1517039,Buck Lake,Lake,WA,53,Okanogan,047,483614N,1201203W,48.6040263,-120.2009055,991,3251,09/10/1979,05/04/2019
1517052,Buckhorn Lake,Lake,WA,53,Jefferson,031,475017N,1230648W,47.8379707,-123.1132948,1558,5111,09/10/1979,05/21/2019
1517061,Buckmans Lake,Lake,WA,53,Jefferson,031,480705N,1224904W,48.1179662,-122.8177769,48,157,09/10/1979,05/21/2019
1517065,Buckskin Lake,Lake,WA,53,Okanogan,047,485052N,1203843W,48.8477935,-120.6454019,1961,6434,09/10/1979,05/06/2019
1517073,Bugger Lake,Lake,WA,53,Okanogan,047,482412N,1203618W,48.4034656,-120.6049741,1645,5397,09/10/1979,05/04/2019
1517074,Buhrig Lake,Lake,WA,53,Stevens,065,485142N,1180653W,48.8617442,-118.1146595,814,2671,09/10/1979,05/06/2019
1517081,Buller Lake,Lake,WA,53,Skagit,057,482924N,1212211W,48.489886,-121.3697217,1055,3461,09/10/1979,04/22/2019
1517083,Bullfrog Pond,Lake,WA,53,Kittitas,037,471136N,1210053W,47.1934357,-121.0146324,610,2001,09/10/1979,03/19/2019
1517091,Bumping Lake,Reservoir,WA,53,Yakima,077,465102N,1211938W,46.8506794,-121.327323,1045,3428,09/10/1979,03/19/2019
1517095,Bunch Lake,Lake,WA,53,Grays Harbor,027,473014N,1234108W,47.5040065,-123.6856845,894,2933,09/10/1979,04/09/2019
1517102,Bunnel Spring,Lake,WA,53,Klickitat,039,454038N,1205940W,45.677287,-120.9944029,430,1411,09/10/1979,03/14/2019
1517162,Lake Butte,Lake,WA,53,Ferry,019,484853N,1184401W,48.8146108,-118.733643,1530,5020,09/10/1979,""
1517172,Buzzard Lake,Lake,WA,53,Stevens,065,481112N,1173525W,48.1867472,-117.5902405,836,2743,09/10/1979,05/03/2019
1517173,Buzzard Lake,Lake,WA,53,Okanogan,047,482507N,1194254W,48.4187056,-119.7150793,1026,3366,09/10/1979,05/08/2019
1517178,Lake Byrne,Lake,WA,53,Snohomish,061,480640N,1211256W,48.1111434,-121.2155592,1681,5515,09/10/1979,05/14/2019
1517180,Byron Lake,Lake,WA,53,Pierce,053,465731N,1221509W,46.9586141,-122.2525687,185,607,09/10/1979,05/15/2019
1517195,Cabin Lake,Lake,WA,53,Kittitas,037,471021N,1204754W,47.1725382,-120.7984617,727,2385,09/10/1979,03/19/2019
1517203,Cadet Lake,Lake,WA,53,Snohomish,061,480119N,1211957W,48.0219436,-121.3324563,1694,5558,09/10/1979,05/14/2019
1517206,Cady Lake,Lake,WA,53,Mason,045,472534N,1230305W,47.4262259,-123.051408,149,489,09/10/1979,05/17/2019
1517220,Caldwell Lake,Lake,WA,53,Pend Oreille,051,483903N,1172016W,48.6507992,-117.3376897,776,2546,09/10/1979,09/15/2019
1517227,Calispell Lake,Reservoir,WA,53,Pend Oreille,051,481625N,1172000W,48.2734978,-117.3333539,620,2034,09/10/1979,09/15/2019
1517231,Calligan Lake,Lake,WA,53,King,033,473615N,1214005W,47.6042116,-121.667962,678,2224,09/10/1979,05/14/2019
1517244,Cameron Lake,Lake,WA,53,Okanogan,047,481805N,1193237W,48.3014245,-119.5435785,742,2434,09/10/1979,05/08/2019
1517248,Camille Lake,Lake,WA,53,Ferry,019,481812N,1181453W,48.3033232,-118.2479896,602,1975,09/10/1979,06/26/2019
1517278,Lake Camp Fire Girls,Lake,WA,53,Kittitas,037,472731N,1205636W,47.4587327,-120.9434132,1987,6519,09/10/1979,03/19/2019
1517293,Camp Lake,Lake,WA,53,Kittitas,037,471849N,1205252W,47.3135236,-120.8812056,833,2733,09/10/1979,03/19/2019
1517294,Camp Lake,Lake,WA,53,Snohomish,061,480644N,1211333W,48.1121236,-121.2258656,1722,5650,09/10/1979,05/14/2019
1517305,Camp Robber Lake,Lake,WA,53,King,033,473443N,1212133W,47.5786094,-121.3592065,1143,3750,09/10/1979,05/21/2019
1517328,Campbell Lake,Lake,WA,53,Okanogan,047,482631N,1200401W,48.442026,-120.0668775,858,2815,09/10/1979,05/04/2019
1517365,Canyon Lake,Lake,WA,53,Snohomish,061,480638N,1214220W,48.11046,-121.705446,827,2713,09/10/1979,05/14/2019
1517366,Canyon Lake,Lake,WA,53,Snohomish,061,481448N,1205944W,48.246669,-120.9954683,1710,5610,09/10/1979,05/14/2019
1517367,Canyon Lake,Lake,WA,53,Whatcom,073,484956N,1220408W,48.8322953,-122.0688997,707,2320,09/10/1979,04/21/2019
1517368,Canyon Lake,Lake,WA,53,Whatcom,073,485627N,1214815W,48.9408255,-121.8041152,1454,4770,09/10/1979,06/26/2019
1517393,Careys Lake,Lake,WA,53,Skagit,057,483148N,1215805W,48.5298812,-121.9679645,30,98,09/10/1979,05/14/2019
1517398,Carlisle Lakes,Lake,WA,53,Grays Harbor,027,470844N,1240437W,47.1455006,-124.0769839,28,92,09/10/1979,04/09/2019
1517410,Carney Lake,Lake,WA,53,Pierce,053,472412N,1224539W,47.4032957,-122.7609567,108,354,09/10/1979,05/17/2019
1517412,Carole Lake,Lake,WA,53,King,033,473320N,1212711W,47.5555658,-121.4530846,995,3264,09/10/1979,05/14/2019
1517413,Lake Caroline,Lake,WA,53,King,033,472916N,1213025W,47.4877652,-121.5068858,1443,4734,09/10/1979,05/14/2019
1517414,Lake Caroline,Lake,WA,53,Chelan,007,473222N,1205152W,47.5395556,-120.8643379,1887,6191,09/10/1979,05/04/2019
1517420,Carrie Lake,Lake,WA,53,Chelan,007,473309N,1210337W,47.5526182,-121.0602436,1579,5180,09/10/1979,05/04/2019
1517427,Carson Lake,Lake,WA,53,Mason,045,471950N,1230236W,47.3305381,-123.0432986,133,436,09/10/1979,05/17/2019
1517433,Carter Lake,Lake,WA,53,Chelan,007,473849N,1205140W,47.6469107,-120.8612124,1875,6152,09/10/1979,05/04/2019
1517457,Caskey Lake,Lake,WA,53,Skagit,057,482407N,1213429W,48.4019998,-121.5747144,198,650,09/10/1979,05/14/2019
1517458,Cass Pond,Lake,WA,53,King,033,474250N,1211926W,47.7137886,-121.3237596,297,974,09/10/1979,05/21/2019
1517480,Castor Lake,Lake,WA,53,Okanogan,047,483222N,1193341W,48.5395254,-119.5613827,596,1955,09/10/1979,05/08/2019
1517487,Cat Lake,Lake,WA,53,Clallam,009,480405N,1225816W,48.0680701,-122.9710973,103,338,09/10/1979,05/21/2019
1517509,Little Cavanaugh Lake,Lake,WA,53,Snohomish,061,474710N,1213959W,47.7860917,-121.6664718,467,1532,12/31/1992,05/21/2019
1517510,Lake Cavanaugh,Lake,WA,53,Skagit,057,481915N,1220034W,48.3207656,-122.0093584,309,1014,09/10/1979,05/14/2019
1517518,Cayuse Lake,Lake,WA,53,Okanogan,047,484458N,1193119W,48.7495199,-119.5220493,545,1788,09/10/1979,05/08/2019
1517522,Cecils Lake,Lake,WA,53,King,033,473413N,1212104W,47.5703271,-121.3511009,1266,4153,09/10/1979,05/21/2019
1517568,Cedar Lake,Lake,WA,53,Yakima,077,465029N,1212520W,46.841434,-121.4222745,1600,5249,09/10/1979,03/19/2019
1517569,Cedar Lake,Lake,WA,53,Pierce,053,470426N,1215025W,47.0738063,-121.8403282,1278,4193,09/10/1979,05/18/2019
1517570,Cedar Lake,Lake,WA,53,Jefferson,031,475011N,1231737W,47.8362803,-123.2935931,1612,5289,09/10/1979,05/21/2019
1517571,Cedar Lake,Lake,WA,53,Stevens,065,485632N,1173537W,48.9423394,-117.5937002,652,2139,09/10/1979,05/08/2019
1517575,Cedar Ponds Lake,Lake,WA,53,Snohomish,061,474821N,1214819W,47.8058947,-121.8054087,213,699,09/10/1979,05/21/2019
1517582,Cedar Swamp,Lake,WA,53,Yakima,077,462617N,1212024W,46.4380477,-121.3399658,1169,3835,09/10/1979,03/14/2019
1517588,Cement Lake,Lake,WA,53,King,033,474304N,1212845W,47.7178453,-121.479244,1252,4108,09/10/1979,05/21/2019
1517604,Chain Lake,Lake,WA,53,Snohomish,061,475414N,1215815W,47.9037841,-121.9708387,121,397,09/10/1979,05/14/2019
1517605,Chain Lakes,Lake,WA,53,Lewis,041,464315N,1212706W,46.7209371,-121.4517146,1425,4675,09/10/1979,04/10/2019
1517606,Chain Lakes,Lake,WA,53,King,033,473329N,1211424W,47.558096,-121.2398658,1681,5515,09/10/1979,05/14/2019
1517607,Chain Lakes,Lake,WA,53,Chelan,007,474118N,1210058W,47.688257,-121.0160815,1732,5682,09/10/1979,09/30/2019
1517608,Chain Lakes,Lake,WA,53,Snohomish,061,481112N,1215651W,48.1865321,-121.9473729,286,938,09/10/1979,05/14/2019
1517609,Chain of Lakes,Lake,WA,53,Skamania,059,461739N,1213600W,46.2940828,-121.6000001,1331,4367,09/10/1979,04/10/2019
1517611,Chair Peak Lake,Lake,WA,53,King,033,472756N,1212826W,47.4654835,-121.473926,1511,4957,09/10/1979,05/14/2019
1517616,Chambers Lake,Lake,WA,53,Lewis,041,462759N,1213205W,46.4663151,-121.5347967,1354,4442,09/10/1979,04/10/2019
1517626,Lake Chaplain,Reservoir,WA,53,Snohomish,061,475733N,1215041W,47.9592309,-121.8447615,197,646,09/10/1979,05/21/2019
1517630,Lake Charles,Lake,WA,53,Chelan,007,474129N,1205501W,47.6914347,-120.9168303,1921,6302,09/10/1979,05/04/2019
1517633,Charlia Lakes,Lake,WA,53,Jefferson,031,474801N,1230737W,47.8002018,-123.1268297,1678,5505,09/10/1979,05/17/2019
1517634,Charlie Brown Lake,Lake,WA,53,King,033,473328N,1212813W,47.5576739,-121.4701773,1338,4390,09/10/1979,05/14/2019
1517635,Charlie Lakes,Lake,WA,53,King,033,473501N,1212156W,47.5835067,-121.365555,1208,3963,09/10/1979,05/21/2019
1517641,Chaval Lake,Lake,WA,53,Skagit,057,482149N,1211925W,48.363554,-121.3236679,1466,4810,09/10/1979,05/14/2019
1517655,Chenamus Lake,Lake,WA,53,Skamania,059,460154N,1214847W,46.0316402,-121.8130611,1296,4252,09/10/1979,04/01/2019
1517659,Chenuis Lakes,Lake,WA,53,Pierce,053,465828N,1214656W,46.9743878,-121.7821301,1505,4938,09/10/1979,07/24/2019
1517662,Cherry Lake,Lake,WA,53,King,033,474555N,1214939W,47.7653876,-121.827525,299,981,09/10/1979,05/14/2019
1517668,Chester Morse Lake,Reservoir,WA,53,King,033,472317N,1214135W,47.3881773,-121.6930392,477,1565,09/10/1979,05/15/2019
1517670,Chetwoot Lake,Lake,WA,53,King,033,473324N,1211852W,47.5565906,-121.3144193,1496,4908,09/10/1979,05/21/2019
1517698,Chikamin Lake,Lake,WA,53,Kittitas,037,472852N,1211822W,47.4811913,-121.3061493,1762,5781,09/10/1979,03/19/2019
1517732,Chiwaukum Lake,Lake,WA,53,Chelan,007,474330N,1205313W,47.7250728,-120.887056,1589,5213,09/10/1979,09/30/2019
1517743,Chopaka Lake,Lake,WA,53,Okanogan,047,485440N,1194150W,48.9111467,-119.6971615,887,2910,09/10/1979,05/06/2019
1517747,Choral Lake,Lake,WA,53,Chelan,007,480515N,1203924W,48.0874596,-120.6566599,2192,7192,09/10/1979,05/04/2019
1517756,Lake Christine,Lake,WA,53,Pierce,053,464639N,1215611W,46.7775777,-121.9362848,1466,4810,09/10/1979,05/15/2019
1517769,Church Lake,Lake,WA,53,Whatcom,073,485659N,1215057W,48.9496201,-121.8491767,1563,5128,09/10/1979,06/26/2019
1517786,Circle Lake,Lake,WA,53,Kittitas,037,473302N,1210949W,47.5505884,-121.1637385,1834,6017,09/10/1979,03/19/2019
1517788,Cirque Lake,Lake,WA,53,Yakima,077,462738N,1211757W,46.4605323,-121.2992535,1725,5659,09/10/1979,03/19/2019
1517801,Clara Lake,Lake,WA,53,Chelan,007,471745N,1202502W,47.2959417,-120.4171533,1669,5476,09/10/1979,05/04/2019
1517802,Lake Clarice,Lake,WA,53,King,033,473730N,1211107W,47.6249064,-121.1852175,1382,4534,09/10/1979,05/21/2019
1517817,Claywood Lake,Lake,WA,53,Jefferson,031,474753N,1232158W,47.7981355,-123.3660689,1873,6145,09/10/1979,05/17/2019
1517820,Cle Elum Lake,Reservoir,WA,53,Kittitas,037,471600N,1210537W,47.2667488,-121.093747,679,2228,09/10/1979,03/19/2019
1517832,Clear Lake,Lake,WA,53,Skamania,059,460123N,1214657W,46.0231105,-121.7826089,1500,4921,09/10/1979,04/01/2019
1517833,Clear Lake,Lake,WA,53,Thurston,067,464925N,1222826W,46.8234881,-122.4737541,159,522,09/10/1979,05/15/2019
1517834,Clear Lake,Lake,WA,53,Pierce,053,465550N,1221625W,46.9304483,-122.2736834,237,778,09/10/1979,05/15/2019
1517835,Clear Lake,Lake,WA,53,Mason,045,471551N,1230934W,47.2641669,-123.1595246,102,335,09/10/1979,05/17/2019
1517836,Clear Lake,Reservoir,WA,53,Chelan,007,471750N,1201807W,47.2971667,-120.3019223,913,2995,09/10/1979,05/04/2019
1517837,Clear Lake,Lake,WA,53,Clallam,009,475510N,1234648W,47.9195791,-123.7801066,1292,4239,09/10/1979,04/09/2019
1517838,Clear Lake,Lake,WA,53,Skagit,057,483544N,1213543W,48.5954349,-121.5954113,1236,4055,09/10/1979,04/22/2019
1517839,Clear Lake,Reservoir,WA,53,Yakima,077,463745N,1211651W,46.6290861,-121.280748,913,2995,09/10/1979,03/19/2019
1517853,Cleveland Lake,Lake,WA,53,King,033,474114N,1212514W,47.6873015,-121.4205868,1216,3989,09/10/1979,05/21/2019
1517858,Cliff Lake,Lake,WA,53,Skagit,057,482227N,1212144W,48.3740516,-121.3622347,1435,4708,09/10/1979,05/14/2019
1517872,Cloudy Lake,Lake,WA,53,King,033,473435N,1211501W,47.5764472,-121.2502004,1461,4793,09/10/1979,05/21/2019
1517877,Clover Lake,Lake,WA,53,Pierce,053,465544N,1213538W,46.9288112,-121.5939258,1750,5741,09/10/1979,05/18/2019
1517899,Coal Lake,Lake,WA,53,Snohomish,061,480644N,1213100W,48.1123187,-121.5166716,1031,3383,09/10/1979,05/14/2019
1517905,Lake Cochran,Lake,WA,53,Snohomish,061,475509N,1215428W,47.9191802,-121.9078829,122,400,09/10/1979,05/21/2019
1517911,Cody Lake,Lake,WA,53,Ferry,019,482027N,1183641W,48.3406996,-118.6112628,1067,3501,09/10/1979,05/03/2019
1517914,Coffin Lake,Lake,WA,53,Stevens,065,483435N,1173314W,48.5765212,-117.5537727,945,3100,09/10/1979,05/03/2019
1517919,Colchuck Lake,Reservoir,WA,53,Chelan,007,472931N,1205001W,47.4919578,-120.8335801,1699,5574,09/10/1979,05/04/2019
1517930,Cad Lake,Lake,WA,53,King,033,472529N,1212841W,47.4246027,-121.4781924,1314,4311,09/10/1979,05/14/2019
1517961,Collins Lake,Lake,WA,53,Mason,045,472613N,1225905W,47.4369708,-122.9846805,127,417,09/10/1979,05/17/2019
1517991,Lake Comcomly,Lake,WA,53,Skamania,059,460119N,1214312W,46.0220383,-121.720044,1300,4265,09/10/1979,03/14/2019
1518001,Conconully Lake,Reservoir,WA,53,Okanogan,047,483349N,1194311W,48.5634898,-119.7197106,708,2323,09/10/1979,05/08/2019
1518002,Conconully Reservoir,Reservoir,WA,53,Okanogan,047,483242N,1194504W,48.5449272,-119.7512093,697,2287,09/10/1979,05/08/2019
1518009,Coney Lake,Lake,WA,53,Chelan,007,473028N,1204740W,47.5078616,-120.794428,2257,7405,09/10/1979,05/04/2019
1518010,Coney Lake,Lake,WA,53,King,033,474001N,1212749W,47.6669364,-121.463722,1574,5164,09/10/1979,05/21/2019
1518011,Coney Lake,Lake,WA,53,Snohomish,061,475929N,1211503W,47.9913493,-121.2509405,1301,4268,09/10/1979,05/14/2019
1518016,Conger Lake,Reservoir,WA,53,Pend Oreille,051,482256N,1172309W,48.3823358,-117.3857294,848,2782,09/10/1979,10/21/2019
1518021,Lake Connie,Lake,WA,53,Jefferson,031,473125N,1233535W,47.523567,-123.5930786,1302,4272,09/10/1979,04/09/2019
1518025,Conrad Lake,Lake,WA,53,Yakima,077,463044N,1211918W,46.5121846,-121.3217728,1620,5315,09/10/1979,03/19/2019
1518030,Lake Constance,Lake,WA,53,Jefferson,031,474503N,1230832W,47.750725,-123.1422625,1423,4669,09/10/1979,05/17/2019
1518039,Cook Lake,Lake,WA,53,Okanogan,047,481719N,1193147W,48.2886845,-119.5296593,744,2441,09/10/1979,05/08/2019
1518049,Coon Lake,Lake,WA,53,Mason,045,472303N,1225201W,47.3842357,-122.8668246,99,325,09/10/1979,05/17/2019
1518050,Howard Lake,Lake,WA,53,Chelan,007,482319N,1205000W,48.3886007,-120.8334497,666,2185,09/10/1979,05/04/2019
1518051,Cooney Lake,Lake,WA,53,Okanogan,047,481041N,1202055W,48.1780788,-120.3486772,2209,7247,09/10/1979,09/15/2019
1518056,Cooper Lake,Lake,WA,53,Kittitas,037,472534N,1211035W,47.4261268,-121.1764098,851,2792,09/10/1979,03/19/2019
1518064,Coplay Lake,Lake,WA,53,Pierce,053,470129N,1214957W,47.0246531,-121.8325911,1178,3865,09/10/1979,07/24/2019
1518083,Copper Glance Lake,Lake,WA,53,Okanogan,047,484440N,1201933W,48.7444395,-120.3258215,1862,6109,09/10/1979,05/04/2019
1518087,Copper Lake,Lake,WA,53,King,033,473608N,1211959W,47.6023574,-121.3330504,1209,3966,09/10/1979,05/21/2019
1518088,Copper Lake,Lake,WA,53,Snohomish,061,480158N,1213217W,48.0327776,-121.5380865,917,3008,09/10/1979,05/21/2019
1518089,Copper Lake,Lake,WA,53,Whatcom,073,485505N,1212703W,48.9180736,-121.4508325,1606,5269,09/10/1979,04/17/2019
1518090,Copper Lakes,Lake,WA,53,Ferry,019,483715N,1184810W,48.6209457,-118.8028959,936,3071,09/10/1979,05/03/2019
1518101,Cora Lake,Lake,WA,53,Lewis,041,464117N,1215326W,46.6880428,-121.8905394,1154,3786,09/10/1979,05/15/2019
1518110,Cornehl Lake,Lake,WA,53,Douglas,017,475307N,1194632W,47.8853684,-119.7754182,705,2313,09/10/1979,05/03/2019
1518115,Cornwell Lake,Lake,WA,53,Okanogan,047,485608N,1201205W,48.9355313,-120.2013903,2120,6955,09/10/1979,05/04/2019
1518125,Lake Corral,Lake,WA,53,Yakima,077,462725N,1212436W,46.4569437,-121.4101078,1742,5715,09/10/1979,03/14/2019
1518126,Corral Lake,Lake,WA,53,Okanogan,047,485510N,1202128W,48.9193249,-120.3578315,2181,7155,09/10/1979,05/06/2019
1518131,Lake Cortez,Reservoir,WA,53,Chelan,007,472155N,1201336W,47.3653032,-120.2267805,265,869,09/10/1979,05/04/2019
1518145,Cottonwood Lake,Lake,WA,53,Kittitas,037,472057N,1212553W,47.3491915,-121.4314217,1193,3914,09/10/1979,03/19/2019
1518176,Cougar Lake,Lake,WA,53,Okanogan,047,482844N,1200544W,48.4788165,-120.0954965,979,3212,09/10/1979,05/04/2019
1518177,Cougar Lake,Lake,WA,53,Yakima,077,464846N,1212626W,46.8127496,-121.4406047,1530,5020,09/10/1979,03/19/2019
1518178,Cougar Lake,Lake,WA,53,King,033,473606N,1213143W,47.6017079,-121.5287294,1257,4124,09/10/1979,05/14/2019
1518179,Cougar Lake,Lake,WA,53,Snohomish,061,480407N,1212037W,48.0685493,-121.3435945,1410,4626,09/10/1979,05/14/2019
1518180,Cougar Lake,Lake,WA,53,Okanogan,047,485252N,1202756W,48.8811713,-120.4655382,1300,4265,09/10/1979,09/15/2019
1518200,Council Lake,Lake,WA,53,Skamania,059,461600N,1213746W,46.2667031,-121.6294654,1288,4226,09/10/1979,04/10/2019
1518201,Coundly Lake,Lake,WA,53,Pierce,053,470301N,1215020W,47.0502621,-121.838885,1251,4104,09/10/1979,05/18/2019
1518248,Coyote Lake,Lake,WA,53,Lewis,041,463646N,1212950W,46.6126519,-121.4971548,1569,5148,09/10/1979,04/10/2019
1518260,Cradle Lake,Lake,WA,53,Chelan,007,473322N,1205941W,47.556085,-120.9946931,1884,6181,09/10/1979,05/04/2019
1518262,Crag Lake,Lake,WA,53,Yakima,077,464619N,1212601W,46.771957,-121.4335983,1531,5023,09/10/1979,03/19/2019
1518267,Cramer Lake,Lake,WA,53,Yakima,077,464101N,1212157W,46.6837266,-121.3659369,1533,5029,09/10/1979,03/19/2019
1518272,Cranberry Lake,Lake,WA,53,Pierce,053,465356N,1222149W,46.8989612,-122.3637438,198,650,09/10/1979,05/15/2019
1518273,Cranberry Lake,Lake,WA,53,Mason,045,471653N,1230443W,47.2813867,-123.0785622,72,236,09/10/1979,05/17/2019
1518280,Crane Lake,Lake,WA,53,Skamania,059,461108N,1220359W,46.1854767,-122.0665008,535,1755,09/10/1979,04/01/2019
1518286,Crater Lake,Lake,WA,53,King,033,473113N,1214320W,47.520171,-121.7223395,1016,3333,09/10/1979,05/14/2019
1518287,Crater Lake,Lake,WA,53,King,033,474230N,1213212W,47.7083623,-121.536578,1068,3504,09/10/1979,05/14/2019
1518288,Crater Lake,Lake,WA,53,Okanogan,047,481341N,1201957W,48.2279325,-120.3325967,2094,6870,09/10/1979,05/04/2019
1518289,Crater Lake,Lake,WA,53,Skagit,057,482127N,1211827W,48.3576058,-121.3074723,1364,4475,09/10/1979,05/14/2019
1518290,Crater Lake,Lake,WA,53,Pend Oreille,051,485256N,1171545W,48.8822397,-117.2624044,1361,4465,09/10/1979,08/29/2020
1518291,Crater Lakes,Lake,WA,53,Okanogan,047,485034N,1192800W,48.8426869,-119.4667518,751,2464,09/10/1979,05/08/2019
1518294,Crawfish Lake,Lake,WA,53,Okanogan,047,482854N,1191250W,48.4815789,-119.2139991,1365,4478,09/10/1979,05/03/2019
1518298,Crawford Lake,Lake,WA,53,King,033,473301N,1211812W,47.5503038,-121.303202,1571,5154,09/10/1979,05/14/2019
1518305,Cream Lake,Lake,WA,53,Jefferson,031,475139N,1233606W,47.8608204,-123.6017169,1288,4226,09/10/1979,04/09/2019
1518314,Crescent Lake,Lake,WA,53,Pierce,053,465708N,1214603W,46.9521461,-121.7674307,1698,5571,09/10/1979,05/18/2019
1518315,Crescent Lake,Lake,WA,53,Chelan,007,474819N,1205717W,47.8052351,-120.9546753,1666,5466,09/10/1979,05/04/2019
1518316,Crescent Lake,Lake,WA,53,Okanogan,047,482654N,1203609W,48.4482126,-120.6025241,1679,5508,09/10/1979,09/15/2019
1518317,Crescent Lake,Lake,WA,53,Pend Oreille,051,485913N,1171844W,48.9868215,-117.3123409,764,2507,09/10/1979,06/29/2020
1518318,Crescent Lake,Lake,WA,53,Snohomish,061,474844N,1220012W,47.8123382,-122.0033913,9,30,09/10/1979,05/14/2019
1518320,Crescent Lakes,Lake,WA,53,Yakima,077,470029N,1212257W,47.0080305,-121.3824636,1535,5036,09/10/1979,03/19/2019
1518325,Lake Crescent,Lake,WA,53,Clallam,009,480334N,1234945W,48.0595755,-123.8291037,178,584,09/10/1979,05/21/2019
1518331,Crocker Lake,Lake,WA,53,Jefferson,031,475611N,1225251W,47.9365225,-122.8807949,54,177,09/10/1979,10/09/2020
1518344,Crosby Lake,Lake,WA,53,King,033,474322N,1212949W,47.7226416,-121.4970831,1375,4511,09/10/1979,05/21/2019
1518351,Crow Creek Lake,Lake,WA,53,Yakima,077,465955N,1212207W,46.9985711,-121.3687213,1382,4534,09/10/1979,03/19/2019
1518353,Crow Lake,Lake,WA,53,Yakima,077,470017N,1212158W,47.0046793,-121.3662456,1449,4754,09/10/1979,03/19/2019
1518354,Crow Lake,Lake,WA,53,Okanogan,047,485548N,1202132W,48.9300347,-120.3588476,2117,6945,09/10/1979,05/06/2019
1518363,Crumbacker Lake,Lake,WA,53,Okanogan,047,483544N,1193106W,48.5956319,-119.5184695,288,945,12/31/1992,05/08/2019
1518375,Crystal Lake,Lake,WA,53,Okanogan,047,484836N,1201458W,48.8100953,-120.249544,2169,7116,09/10/1979,05/04/2019
1518376,Crystal Lake,Lake,WA,53,Skamania,059,461225N,1213353W,46.2069888,-121.5645877,1907,6256,09/10/1979,04/01/2019
1518377,Crystal Lake,Lake,WA,53,Pierce,053,465418N,1213026W,46.9051365,-121.507145,1777,5830,09/10/1979,05/18/2019
1518378,Crystal Lake,Lake,WA,53,King,033,472520N,1212856W,47.4221586,-121.4822233,1446,4744,09/10/1979,05/14/2019
1518379,Crystal Lake,Lake,WA,53,King,033,474049N,1212806W,47.6803055,-121.4683592,1060,3478,09/10/1979,05/21/2019
1518380,Crystal Lake,Lake,WA,53,Snohomish,061,481200N,1211831W,48.1998897,-121.3087059,1372,4501,09/10/1979,05/14/2019
1518391,Cub Lake,Lake,WA,53,Chelan,007,481152N,1202446W,48.197913,-120.4128287,1596,5236,09/10/1979,05/04/2019
1518392,Cub Lake,Lake,WA,53,Skagit,057,481820N,1210528W,48.3056342,-121.0912265,1628,5341,09/10/1979,05/14/2019
1518397,Lake Cuitin,Lake,WA,53,Chelan,007,473756N,1210253W,47.6320935,-121.0479528,1754,5755,09/10/1979,09/30/2019
